title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
"Djibouti vs Berbera, duel en eau profonde",,,3 juin 2024,"LE MATCH – En cherchant ces derniers mois à multiplier ses accès maritimes, l’Éthiopie, enclavée, a relancé la rivalité entre les deux ports voisins. Même si le combat semble inégal, tant Djibouti fait aujourd’hui la course en tête dans la région. Et pour longtemps encore.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/05/30/jad20240530-match-port-djibouti-berbera.jpg",https://www.jeuneafrique.com/1568864/economie-entreprises/djibouti-vs-berbera-duel-en-eau-profonde/,Djibouti,,jeuneafrique,fr,,
Attaques houthies en mer Rouge : cinq questions pour comprendre l’opération Aspides,,,14 mai 2024,"En réponse aux attaques lancées contre les navires marchands traversant la mer Rouge, l’Union européenne (UE) a déclenché sa propre mission de protection maritime. Quel est son mandat ? De quels moyens dispose-t-elle ? Et que peut-elle face aux rebelles yéménites ? Décryptage.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/05/14/le_decryptage-yemenites-operation-aspides.jpg",https://www.jeuneafrique.com/1565509/politique/attaques-houthies-en-mer-rouge-cinq-questions-pour-comprendre-loperation-aspides/,Djibouti,,jeuneafrique,fr,,
Slim Feriani : « Le forum de Djibouti doit être le catalyseur de notre succès »,,,13 mai 2024,"Face aux critiques, le directeur général du Fonds souverain de Djibouti (FSD) répond de son bilan et compte sur le premier forum organisé à l’intention des investisseurs internationaux pour faire passer une nouvelle étape à l’organisation dont il a la charge jusqu’à la fin de cette année.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4913x0.3138/https://prod.cdn-medias.jeuneafrique.com/medias/2024/05/10/jad20240510-eco-itv-slim-feriani-fsd.jpg",https://www.jeuneafrique.com/1566475/economie-entreprises/slim-feriani-le-forum-de-djibouti-doit-etre-le-catalyseur-de-notre-succes/,Djibouti,,jeuneafrique,fr,,
"Mahamoud Ali Youssouf : « La solution à deux États, Israël et Palestine, est la seule option »",,,20 avr. 2024,"De passage à Paris pour participer à une conférence sur le Soudan, le ministre des Affaires étrangères djiboutien est passé par Jeune Afrique pour officialiser sa candidature à la présidence de la Commission de l’Union africaine en février 2025.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/04/18/jad20240418-actu-vue-par-mahamoud-ali-youssouf.jpg",https://www.jeuneafrique.com/1560185/politique/mahamoud-ali-youssouf-la-solution-a-deux-etats-israel-et-palestine-est-la-seule-option/,Djibouti,,jeuneafrique,fr,,
"Gaza, Yémen et Somaliland : ce qu’il faut retenir de l’interview d’Ismaïl Omar Guelleh",,,11 mars 2024,"La guerre menée par Israël à Gaza relève du « génocide », a jugé le président djiboutien lors de l’entretien qu’il a accordé à François Soudan. Le directeur de la rédaction de Jeune Afrique revient sur cette interview au micro de RFI.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/03/11/sdja-fs-djibouti.jpg",https://www.jeuneafrique.com/1545925/politique/gaza-yemen-et-somaliland-ce-quil-faut-retenir-de-linterview-dismail-omar-guelleh/,Djibouti,,jeuneafrique,fr,,
"Ismaïl Omar Guelleh : « Un génocide est en cours à Gaza, je n’ai aucun doute là-dessus »",,,8 mars 2024,"Si le président djiboutien s’efforce de maintenir une position d’équilibriste, soucieux avant tout de protéger les intérêts de son petit État, il assume, sur la guerre entre Israël et le Hamas comme sur la situation au Yémen et dans la Corne de l’Afrique, des positions tranchées. Entretien avec un chef d’État qui passe le plus clair de son temps à amortir des crises.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/03/08/jad20240308-ass-itv-iog-photo-1.jpg",https://www.jeuneafrique.com/1544476/politique/ismail-omar-guelleh-un-genocide-est-en-cours-a-gaza-je-nai-aucun-doute-la-dessus/,Djibouti,,jeuneafrique,fr,,
Congrès du RPP à Djibouti : ce que prépare Ismaïl Omar Guelleh,,,1 mars 2024,"Le congrès extraordinaire du parti au pouvoir à Djibouti se tiendra le 4 mars. Quel sera son agenda et, surtout, va-t-il changer de secrétaire général à deux ans de l’élection présidentielle ?",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5086x0.3643/https://prod.cdn-medias.jeuneafrique.com/medias/2024/02/29/jad20240229-pol-ismail-omar-guelleh.jpg",https://www.jeuneafrique.com/1542652/politique/congres-du-rpp-a-djibouti-ce-que-prepare-ismail-omar-guelleh/,Djibouti,,jeuneafrique,fr,,
"Éthiopie-Somalie, conflit soudanais… Les grandes manœuvres diplomatiques de Guelleh",,,12 janv. 2024,"L’Igad, présidée par le chef d’État djiboutien, va organiser un nouveau sommet pour tenter de trouver une solution au conflit soudanais ainsi qu’au différend qui oppose ces derniers jours l’Éthiopie à la Somalie.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4839x0.2372/https://prod.cdn-medias.jeuneafrique.com/medias/2024/01/12/jad20240112-conf-sommet-igad-iog.jpg",https://www.jeuneafrique.com/1525051/politique/ethiopie-somalie-conflit-soudanais-les-grandes-manoeuvres-diplomatiques-de-guelleh/,Djibouti,,jeuneafrique,fr,,
Abiy Ahmed met le cap sur la mer Rouge : les dessous de l’accord de l’Éthiopie avec le Somaliland,,,5 janv. 2024,L’accord surprise signé entre l’Éthiopie et la République autoproclamée du Somaliland pourrait offrir à Addis-Abeba un accès stratégique à la mer Rouge. Mais il a aussi ravivé les tensions dans la Corne de l’Afrique. Décryptage en infographies.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.9952x0.0896/https://prod.cdn-medias.jeuneafrique.com/medias/2024/01/05/rdv_infog_berbera.png",https://www.jeuneafrique.com/1521744/politique/abiy-ahmed-met-le-cap-sur-la-mer-rouge/,Djibouti,,jeuneafrique,fr,,
Colonna et Lecornu à Djibouti : les dessous des négociations du traité de coopération militaire,,,15 déc. 2023,"Les ministres français des Affaires étrangères et des Armées étaient en visite à Djibouti le 14 décembre, où ils ont rencontré le président Ismaïl Omar Guelleh, ainsi que leurs homologues. Les discussions consacrées aux accords de défense bilatéraux s’accélèrent.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4658x0.4392/https://prod.cdn-medias.jeuneafrique.com/medias/2023/12/15/jad20231215-conf-france-djibouti-omarguelleh-colonna-lecornu-photo2.jpg",https://www.jeuneafrique.com/1515629/politique/colonna-et-lecornu-a-djibouti-les-dessous-des-negociations-du-traite-de-cooperation-militaire/,Djibouti,,jeuneafrique,fr,,
"Le dollar, un héritage remis en question à Djibouti",,,23 nov. 2023,"À mesure que Djibouti se développe, se pose la question de la dollarisation de son économie, le franc djiboutien étant arrimé au dollar depuis l’indépendance. Le pays pourrait-t-il bientôt établir sa propre politique monétaire ?",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/16/jad20231009-objectif-djibouti-opinion-dollar.jpeg",https://www.jeuneafrique.com/1487866/economie-entreprises/le-dollar-un-heritage-remis-en-question-a-djibouti/,Djibouti,,jeuneafrique,fr,,
Comment Djibouti met le turbo dans les énergies renouvelables,,,20 nov. 2023,"Entrée en production du premier parc éolien du pays en septembre, d’une ferme solaire et d’une centrale biomasse prévues en 2024, des projets bien avancés en géothermie… Djibouti met les bouchées doubles pour devenir le premier pays africain à produire une énergie 100 % verte d’ici à 2035.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.8792x0.5089/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/16/jad20231016-objectif-djibouti-energies-vertes.jpg",https://www.jeuneafrique.com/1488038/economie-entreprises/comment-djibouti-sactive-dans-les-energies-renouvelables/,Djibouti,,jeuneafrique,fr,,
"Djibouti, future puissance spatiale africaine",,,2 nov. 2023,"Le pays s’apprête à mettre ses deux premiers satellites sur orbite. Et annonce la construction d’une base de lancement, la première sur le continent, en partenariat avec Hong Kong Aerospace Technology.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5097x0.1778/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/05/jad20231005-objectif-djibouti-puissance-spaciale-1-e1697475640132.jpg",https://www.jeuneafrique.com/1489112/societe/djibouti-future-puissance-spatiale-africaine/,Djibouti,,jeuneafrique,fr,,
"Mariam Hamadou Ali, pilote de la transformation digitale de Djibouti",,,1 nov. 2023,"À la tête du ministère de l’Économie numérique et de l’Innovation depuis sa création en 2021, cette économiste a la haute main sur un dossier classé prioritaire par Ismaïl Omar Guelleh.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/31/jad20231031-portrait-eco-mariam-hamadou-ali.jpg",https://www.jeuneafrique.com/1488266/economie-entreprises/mariam-hamadou-ali-pilote-de-la-transformation-digitale-de-djibouti/,Djibouti,,jeuneafrique,fr,,
"À Djibouti, les derniers défis d’Ismaïl Omar Guelleh",,,29 oct. 2023,"En confirmant qu’il ne se présenterait pas à la présidentielle de 2026, Ismaïl Omar Guelleh, après cinq mandats à la tête du pays, ouvre la voie à un après qui reste encore très largement à définir.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.7553x0.4797/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/12/jad20231012-objectif-djibouti-ouverture-iog.jpg",https://www.jeuneafrique.com/1492628/politique/a-djibouti-les-derniers-defis-dismail-omar-guelleh/,Djibouti,,jeuneafrique,fr,,
Comment Djibouti a musclé son port,,,20 oct. 2023,"Après avoir reçu son premier dock flottant, le port de Djibouti va démarrer ses activités de réparation navale, renforçant encore un peu plus son attractivité le long de la côte orientale africaine.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/12/jad20231012-focus-transport-logistique-port-djibouti.jpg",https://www.jeuneafrique.com/1489672/economie-entreprises/comment-djibouti-a-muscle-son-port/,Djibouti,,jeuneafrique,fr,,
« Le président Guelleh a plus de deux ans pour nommer et former son dauphin »,,,19 oct. 2023,"Compagnon de la première heure d’Ismaïl Omar Guelleh, Dileita Mohamed Dileita, ancien Premier ministre élu à la présidence de l’Assemblée nationale en mars 2023, retrouve le devant de la scène politique djiboutienne.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/16/jad20231016-objectif-djibouti-itw-deileita-mohamed-dileita.jpg",https://www.jeuneafrique.com/1487850/politique/le-president-guelleh-a-plus-de-deux-ans-pour-nommer-et-former-son-dauphin/,Djibouti,,jeuneafrique,fr,,
"Djibouti terre d’asile, mais jusqu’à quand ?",,,17 oct. 2023,"Unique pôle de stabilité dans la sous-région, la petite République accueille chaque année de nombreux migrants. Ils bénéficient des mêmes avantages que les Djiboutiens, notamment en matière de protection sociale. Un défi pour un pays à revenu intermédiaire.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/16/jad20231016-gfdjibouti-refugies.jpg",https://www.jeuneafrique.com/1489193/politique/djibouti-terre-dasile-mais-jusqua-quand/,Djibouti,,jeuneafrique,fr,,
La première ferme éolienne voit le jour à Djibouti,,,11 sept. 2023,"En inaugurant le 10 septembre la première installation d’énergie renouvelable du pays, le président Ismaïl Omar Guelleh concrétise son ambition de faire de Djibouti le premier pays d’Afrique à fournir une énergie 100 % verte à sa population.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/09/11/jad20230911-eco-djibouti-ferme-eolienne.jpg",https://www.jeuneafrique.com/1481360/economie-entreprises/la-premiere-ferme-eolienne-voit-le-jour-a-djibouti/,Djibouti,,jeuneafrique,fr,,
"Mahamoud Ali Youssouf : « Au Soudan, l’urgence absolue est de protéger les civils »",,,15 juin 2023,Le ministre djiboutien des Affaires étrangères insiste sur le rôle que peut et doit jouer l’Autorité intergouvernementale pour le développement (Igad) dans la résolution de la crise qui déchire le Soudan depuis le 15 avril.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/06/14/jad20230614-ass-djibouti-itv-mae-mahamoudaliyoussouf.jpg",https://www.jeuneafrique.com/1453616/politique/mahamoud-ali-youssouf-au-soudan-lurgence-absolue-est-de-proteger-les-civils/,Djibouti,,jeuneafrique,fr,,
"Crise au Soudan, retour de l’Érythrée, présidence djiboutienne… Ce qu’il faut retenir du sommet de l’Igad",,,13 juin 2023,"Le sommet de l’Igad, qui s’est tenu ce lundi à Djibouti, a été dominé par la guerre civile au Soudan et marqué par le retour de l’Érythrée au sein de l’organisation est-africaine.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/06/13/jad20230613-ass-soudan-crise-djibouti-igad.jpg",https://www.jeuneafrique.com/1452902/politique/crise-au-soudan-retour-de-lerythree-presidence-djiboutienne-ce-quil-faut-retenir-du-sommet-de-ligad/,Djibouti,,jeuneafrique,fr,,
"Ismaïl Omar Guelleh : « Contrairement à d’autres, Djibouti a su tourner la page de la colonisation »",,,29 mars 2023,"À trois ans d’une présidentielle à laquelle, répète-t-il, il ne se présentera pas, le président de Djibouti parle de ses voisins, des bases militaires, de ses opposants… Et dresse en creux le portrait de son futur candidat.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/03/21/jad20230321-pol-ismail-omar-guelleh.jpg",https://www.jeuneafrique.com/1428976/politique/ismail-omar-guelleh-contrairement-a-dautres-djibouti-a-su-tourner-la-page-de-la-colonisation/,Djibouti,,jeuneafrique,fr,,
"À Djibouti, nouvelle victoire annoncée de la majorité aux législatives",,,1 mars 2023,"Sans surprise, la coalition d’Ismaïl Omar Guelleh a largement remporté le scrutin du 24 février. Et semble déjà tournée vers les élections présidentielles de 2026.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/02/28/jad20230228-ass-djibouti-ump-omarguelleh-photo2.jpg",https://www.jeuneafrique.com/1422581/politique/a-djibouti-nouvelle-victoire-annoncee-de-la-majorite-aux-legislatives/,Djibouti,,jeuneafrique,fr,,
"À Djibouti, des législatives sans surprise ?",,,23 févr. 2023,Les Djiboutiens se rendent aux urnes vendredi 24 février pour élire leurs députés. Ils devraient de nouveau donner une majorité confortable au camp d’Ismaïl Omar Guelleh.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/02/23/jad20230223-pol-ismael-omar-guelleh.jpg",https://www.jeuneafrique.com/1420847/politique/a-djibouti-des-legislatives-sans-surprise/,Djibouti,,jeuneafrique,fr,,
"Djibouti : Malika Louback, molécules de béton et Louboutin",,,16 déc. 2022,"Ingénieure en science des matériaux et top-modèle internationale, « la Djiboutienne » comme on l’appelle, a conquis le monde de la mode. Rencontre.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2022/11/10/jad20221110-gfdjibouti-societe-malika-louback.jpg",https://www.jeuneafrique.com/1391847/culture/djibouti-malika-louback-molecules-de-beton-et-louboutin/,Djibouti,,jeuneafrique,fr,,
"Dix choses à savoir sur Biniam Girmay, le premier sprinter noir à entrer dans l’histoire du Tour de France",,,4 juil. 2024,"L’Érythréen a remporté une troisième étape du Tour de France, entre Aurillac et Villeneuve-sur-Lot. Il est devenu le premier coureur africain noir à réussir cette performance.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/02/jad2024070-dix-choses-sur-biniam-girmay-hailu.jpg",https://www.jeuneafrique.com/1583959/societe/dix-choses-a-savoir-sur-biniam-girmay-le-premier-sprinter-noir-a-entrer-dans-lhistoire-du-tour-de-france/,Érythrée,,jeuneafrique,fr,,
L’Éthiopie discute coopération militaire avec le Somaliland,,,9 janv. 2024,"Une semaine après avoir conclu un accord qui nourrit les tensions dans la Corne de l’Afrique, le chef de l’armée éthiopienne a rencontré son homologue du Somaliland. Pendant ce temps, le président somalien est arrivé à Asmara, la capitale érythréenne.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4647x0.3172/https://prod.cdn-medias.jeuneafrique.com/medias/2024/01/09/somalie.jpg",https://www.jeuneafrique.com/1522756/politique/lethiopie-discute-cooperation-militaire-avec-le-somaliland/,Érythrée,,jeuneafrique,fr,,
"Pour éviter que ses footballeurs fuient, l’Érythrée refuse de les laisser jouer",,,19 nov. 2023,"La sélection nationale de football ne participera pas aux qualifications pour la Coupe du Monde 2026. Un forfait récemment officialisé, lié à la crainte du régime d’Issayas Afeworki de voir les joueurs en profiter pour prendre la fuite.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/11/17/jad20231117-pol-erythree-football.jpg",https://www.jeuneafrique.com/1505319/societe/pour-eviter-que-ses-footballeurs-fuient-lerythree-refuse-de-les-laisser-jouer/,Érythrée,,jeuneafrique,fr,,
L’Érythrée peut-elle sortir de son autarcie ?,,,13 juil. 2023,"Depuis 2018, Asmara s’est lancé dans une entreprise de normalisation de ses relations avec ses voisins, un effort qu’illustre son récent retour au sein de l’Igad. Mais le contexte régional et le caractère imprévisible du président Afewerki rendent cette dynamique fragile.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/07/10/jad20230710-ass-erythree-diplomatie.jpg",https://www.jeuneafrique.com/1460418/politique/lerythree-peut-elle-sortir-de-son-autarcie/,Érythrée,,jeuneafrique,fr,,
"Crise au Soudan, retour de l’Érythrée, présidence djiboutienne… Ce qu’il faut retenir du sommet de l’Igad",,,13 juin 2023,"Le sommet de l’Igad, qui s’est tenu ce lundi à Djibouti, a été dominé par la guerre civile au Soudan et marqué par le retour de l’Érythrée au sein de l’organisation est-africaine.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/06/13/jad20230613-ass-soudan-crise-djibouti-igad.jpg",https://www.jeuneafrique.com/1452902/politique/crise-au-soudan-retour-de-lerythree-presidence-djiboutienne-ce-quil-faut-retenir-du-sommet-de-ligad/,Érythrée,,jeuneafrique,fr,,
Visite surprise de Sergueï Lavrov en Érythrée,,,27 janv. 2023,"Après l’Afrique du Sud, Eswatini et l’Angola, le ministre russe des Affaires étrangères était jeudi à Asmara.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/01/27/jad20230127-ass-lavrov-erythree.jpg",https://www.jeuneafrique.com/1412747/politique/visite-surprise-de-serguei-lavrov-en-erythree/,Érythrée,,jeuneafrique,fr,,
"En Éthiopie, le ministre des Affaires étrangères devient le nouveau président",,,7 oct. 2024,"Le 7 octobre, les parlementaires ont élu le chef de la diplomatie éthiopienne, Taye Atske Sélassié, au poste de président du pays. Une fonction honorifique, à laquelle il remplace Sahle-Work Zewde, dont le mandat arrive à échéance fin octobre.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/07/afp__20241007__36jf6th__v1__preview__filesundiplomacyunga.jpg",https://www.jeuneafrique.com/1617717/politique/en-ethiopie-le-ministre-des-affaires-etrangeres-devient-le-nouveau-president/,Éthiopie,,jeuneafrique,fr,,
Barrage de la Renaissance en Éthiopie : les derniers défis d’Abiy Ahmed,,,16 sept. 2024,"Alors que le pays vise l’électrification universelle d’ici à 2030, l’instabilité régionale et les besoins faramineux en infrastructures menacent l’approvisionnement des citoyens.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4194x0.4665/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/13/jad202409103-ethiopie-gerd-barrage.jpg",https://www.jeuneafrique.com/1608804/economie-entreprises/barrage-de-la-renaissance-en-ethiopie-les-derniers-defis-dabiy-ahmed/,Éthiopie,,jeuneafrique,fr,,
Pourquoi Joe Biden maintient les sanctions contre l’Éthiopie,,,10 sept. 2024,"Après la signature de l’accord de paix avec la région du Tigré, Abiy Ahmed, le Premier ministre éthiopien, espérait notamment que son pays serait réadmis au sein de l’Agoa.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4357x0.4998/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/10/jad20240910-ass-ethiopie-us-sanctions.jpg",https://www.jeuneafrique.com/1606908/politique/pourquoi-joe-biden-maintient-les-sanctions-contre-lethiopie/,Éthiopie,,jeuneafrique,fr,,
"Entre l’Éthiopie et la Somalie, les tensions restent vives",,,18 août 2024,Le président somalien Hassan Cheikh Mohamoud a accusé son voisin de ne pas « reconnaître la Somalie comme un pays souverain ». Mogadiscio refuse toujours le protocole d’accord signé entre Addis Abeba et la région séparatiste du Somaliland.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2015/05/18/Hassan-Sheikh-Mohamoud-Farah-Abdi-Warsameh-e1481290497413.jpg",https://www.jeuneafrique.com/1599744/politique/entre-lethiopie-et-la-somalie-les-tensions-restent-vives/,Éthiopie,,jeuneafrique,fr,,
Le méga-aéroport d’Ethiopian Airlines connaît enfin un tournant concret,,,13 août 2024,"Le pavillon éthiopien vient d’obtenir le feu vert d’Addis-Abeba pour construire le plus grand aéroport d’Afrique, qui devrait permettre d’accueillir 100 millions de passagers par an à partir de 2029.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/12/jad20240812-eco-afrique-grand-aeroport-ethiopianairlines.jpg",https://www.jeuneafrique.com/1598203/economie-entreprises/le-mega-aeroport-dethiopian-airlines-prend-enfin-un-tournant-concret/,Éthiopie,,jeuneafrique,fr,,
L’Éthiopie libéralise son régime de change,,,29 juil. 2024,"La banque centrale d’Éthiopie (NBE) a annoncé, lundi 29 juillet, une réforme majeure de son régime de change, autorisant les banques commerciales à fixer librement le taux de change de la monnaie nationale, le birr.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/29/ja_afp__20231205__ethiopiaeconomycurrency.jpg",https://www.jeuneafrique.com/1593623/economie-entreprises/lethiopie-liberalise-de-son-regime-de-change/,Éthiopie,,jeuneafrique,fr,,
"Dans le sud de l’Éthiopie, plus de 200 morts dans un glissement de terrain",,,24 juil. 2024,"Les fortes pluies sont à l’origine de la catastrophe qui s’est produite dans une zone difficile d’accès de l’État d’Éthiopie du Sud, où de l’aide humanitaire commence à être acheminée.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/24/ethiopie-gofa.jpg",https://www.jeuneafrique.com/1592161/politique/dans-le-sud-de-lethiopie-plus-de-200-morts-dans-un-glissement-de-terrain/,Éthiopie,,jeuneafrique,fr,,
"Photographie : 10 septembre 1960, Abebe Bikila remporte l’or olympique pieds nus sous les flashs",,,20 juil. 2024,"Chaque semaine en juillet et en août, Jeune Afrique vous présente une photographie iconique. Aujourd’hui, Sous les flashs des photographes, le coureur éthiopien Abebe Bikila bat le record du marathon.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.6038x0.2065/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/26/jad20240626-culture-serie-photo-3-8.jpg",https://www.jeuneafrique.com/1580351/societe/photographie-10-septembre-1960-abebe-bikila-remporte-lor-olympique-pieds-nus-sous-les-flashs/,Éthiopie,,jeuneafrique,fr,,
"Stèles phalliques, un mystère éthiopien",,,18 juil. 2024,"Avec « Éthiopie, la vallée des stèles », le Musée Fenaille, de Rodez (sud de la France), propose une exposition sur le mégalithisme dans la région du Rift éthiopien, où des civilisations méconnues dressaient des pierres symboliques.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/05/jad2020705-culture-expo-steles-phalliques-ethiopie.jpg",https://www.jeuneafrique.com/1578452/culture/steles-phalliques-un-mystere-ethiopien/,Éthiopie,,jeuneafrique,fr,,
