title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
"Tunisia vs Comoros – Match Preview, Prediction, Betting Tips – 11/10/2024",,,1728516600,"Africa Cup Of Nations (Qualification): Tunisia and Comoros will come up against each other in Radès, Tunisia. Date: 11/10/2024 Time: 20:00 Venue: Stade...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://ghanasoccernet.com/bookmaker-ratings/tips/tunisia-vs-comoros-match-preview-prediction-betting-tips-11-10-2024/&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQIBxAC&usg=AOvVaw2n5AR-kmSXxbVgP2EgOlhk,Comoros,,google_news,en,,GhanaSoccernet
Tunisia vs Comoros Prediction and Betting Tips | October 11th 2024,,,1728502200,Tunisia will face Comoros at the Hammadi Agrebi Stadium on Friday in another round of their 2025 Africa Cup on Nations qualification campaign.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportskeeda.com/football/tunisia-vs-comoros-prediction-betting-tips-october-11th-2024&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQICRAC&usg=AOvVaw1zhL90zlMSa3MtmwvpEfkt,Comoros,,google_news,en,,Sportskeeda
"Z’bar, Comoros to revive trade ties",,,1728487800,ZANZIBAR: Zanzibar and the Comoros are set to revive and strengthen their trade and diplomatic ties. That was reached after discussions between Zanzibar's...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://dailynews.co.tz/zbar-comoros-to-revive-trade-ties/&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQIAxAC&usg=AOvVaw3CIpzkc_eVPOk2grxgyPtf,Comoros,,google_news,en,,Daily News
Ambassador backs Kiswahili classes for Comoros,,,1728495000,"COMORO: THE newly appointed Tanzanian Ambassador to The Comoros, Saidi Yakubu, has pledged his support for establishing Kiswahili classes in Bangoi Kuoni.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://dailynews.co.tz/ambassador-backs-kiswahili-classes-for-comoros/&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQIARAC&usg=AOvVaw0o6kdfadx1ftfD8Q8f_SoH,Comoros,,google_news,en,,Daily News
"UAE, Comoros explore ways of elevating parliamentary cooperation",,,1728430200,"Sharjah 24 – WAM: Saqr Ghobash, Speaker of the Federal National Council (FNC), discussed with Moustadroine Abdou, Speaker of the Assembly of the United ...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://sharjah24.ae/en/Articles/2024/10/08/KMRE8383&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQICBAC&usg=AOvVaw2MqBfeojUCfk-lOJ9v9x2F,Comoros,,google_news,en,,Sharjah24
"AFCON 2025:CAF picks Nigeria’s Ogabor for Tunisia, Comoros tie",,,1728430200,"The Nation Newspaper AFCON 2025:CAF picks Nigeria's Ogabor for Tunisia, Comoros tie.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://thenationonlineng.net/afcon-2025caf-picks-nigerias-ogabor-for-tunisia-comoros-tie/&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQIBRAC&usg=AOvVaw3xpKd0XA0RM_wBGzl1aR7Q,Comoros,,google_news,en,,The Nation Newspaper
Nigerian Referee Joseph Ogabor to officiate Tunisia vs Comoros AFCON qualifier,,,1728430200,CAF) has appointed Nigerian referee Joseph Ogabor to officiate the 2025 Africa Cup of Nations (AFCON) qualifying match between Tunisia and Comoros.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://sportsration.com/nigerian-referee-joseph-ogabor-to-officiate-tunisia-vs-comoros-afcon-qualifier/&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQIABAC&usg=AOvVaw26KwrGksFKwFCRNGrXZrLh,Comoros,,google_news,en,,SportsRation
AFCON 2025Q: CAF Appoints Nigeria’s Ogabor Referee For Tunisia Vs Comoros,,,1728343800,Nigeria's Joseph Ogabor will be at the centre when the Carthage Eagles of Tunisia host Comoros in a 2025 Africa Cup of Nations qualifying matchday three...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.completesports.com/afcon-2025q-caf-appoints-nigerias-ogabor-referee-for-tunisia-vs-comoros/%3Futm_term%3DAutofeed%26utm_medium%3DSocial%26utm_source%3DFacebook&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQIBhAC&usg=AOvVaw1g3H6l6qEzFUeY2U2uLndX,Comoros,,google_news,en,,Complete Sports
AFCON 2025 qualifier: Nigeria’s Ogabor to officiate Tunisia vs Comoros,,,1728343800,The Confederation of African Football has selected Nigerian referee Joseph Ogabor for the 2025 Africa Cup of Nations qualifying matchday three encounter...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://platformtimes.com.ng/afcon-2025-qualifier-nigerias-ogabor-to-officiate-tunisia-vs-comoros/&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQIBBAC&usg=AOvVaw10H6z5HoUto6ibyXobkRAd,Comoros,,google_news,en,,Platform Times
IMO aids Comoros in assessing and securing its ports,,,1728084600,Comorian officials have successfully assessed the Port of Mutsamudu on Anjouan with the International Maritime Organization (IMO) cooperation.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.porttechnology.org/news/imo-aids-comoros-in-assessing-and-securing-its-ports/&ved=2ahUKEwjn8cTarIKJAxX1TEEAHenkDiMQxfQBegQIAhAC&usg=AOvVaw2F36jbh34lRE8rq3LW7bki,Comoros,,google_news,en,,Port Technology
