title,author_name,author_url,publication_date,description,category,image_url,url,countries,content_preview,extractor,lang,content,source
"Au Cameroun, l’impossible repos de Victor Fotso",,,2 oct. 2024,"La bataille pour le contrôle de l’héritage de Victor Fotso n’en finit plus de déchirer la famille du défunt patriarche. Entre Laure Toukam et son frère aîné Yves Michel Fotso, qui aura le dernier mot ? De Bandjoun à Rabat, chronique d’une guerre de succession.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5044x0.3078/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/30/jad-20240930-ass-cameroun-politique-victor-fotso-heritage-scaled.jpg",https://www.jeuneafrique.com/1609098/politique/au-cameroun-limpossible-repos-de-victor-fotso/,Centrafrique,,jeuneafrique,fr,,
Affaire Martinez Zogo : « Il y a eu une violation inacceptable des lois durant la procédure ! »,,,1 oct. 2024,"Le 30 septembre, la neuvième audience du procès pour « assassinat », « complicité d’assassinat » ou encore « torture » de l’animateur radio a fait la part belle à la défense. Les avocats de Jean-Pierre Amougou Belinga, Justin Danwe et Maxime Eko Eko ont argué de vices de procédure pour demander la relaxe de leurs clients.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/01/jad-20241001-ass-cameroun-politique-justice-zogo.jpg",https://www.jeuneafrique.com/1615484/politique/affaire-martinez-zogo-il-y-a-eu-une-violation-inacceptable-des-lois-durant-la-procedure/,Centrafrique,,jeuneafrique,fr,,
Hervé Parfait Mbapou : « Joseph Fouda a oublié qu’une guerre des clans fait rage au Cameroun »,,,1 oct. 2024,"Arrêté le 20 juin dernier, accusé d’avoir orchestré un réseau d’escroquerie étendant ses racines jusque dans l’entourage du président Paul Biya et de son conseiller Joseph Fouda, Hervé Parfait Mbapou a été remis en liberté. Mais l’affaire n’est pas close. Il a décidé de livrer ses vérités à Jeune Afrique.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/30/jad20240930-ass-cameroun-politique-mbapou-verites.jpg",https://www.jeuneafrique.com/1615052/politique/herve-parfait-mbapou-joseph-fouda-a-oublie-quune-guerre-des-clans-fait-rage-au-cameroun/,Centrafrique,,jeuneafrique,fr,,
Le Camerounais Samuel Eto’o sanctionné par la Fifa,,,30 sept. 2024,Le président de la Fédération camerounaise de football (Fecafoot) a été sanctionné ce 30 septembre par la Fifa. Celle-ci lui interdit d’assister aux matchs des sélections nationales pendant six mois.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/14/jad20240614-ass-cameroun-declaratoin-etoo.jpg",https://www.jeuneafrique.com/1615221/societe/le-camerounais-samuel-etoo-sanctionne-par-la-fifa/,Centrafrique,,jeuneafrique,fr,,
Présidentielle au Cameroun : l’avocat Akere Muna se lance une nouvelle fois,,,30 sept. 2024,L’ancien bâtonnier d’origine anglophone a été investi ce 28 août comme candidat à la présidentielle pour le compte du parti Univers. Un retour dans la course électorale après une tentative avortée en 2018.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/30/jad-20240930-ass-cameroun-politique-elections.jpg",https://www.jeuneafrique.com/1615043/politique/presidentielle-au-cameroun-lavocat-akere-muna-se-lance-une-nouvelle-fois/,Centrafrique,,jeuneafrique,fr,,
Le Camerounais Paul Biya toujours attendu au sommet de l’OIF,,,30 sept. 2024,"Alors qu’il avait prévu de se rendre à l’Assemblée générale des Nations unies à New York, le président camerounais a annulé son séjour aux États-Unis à la dernière minute, préférant rester en Europe. Il est toutefois toujours attendu au sommet de la Francophonie, en France, les 4 et 5 octobre.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/30/jad-20240930-ass-cameroun-biya.jpg",https://www.jeuneafrique.com/1615047/politique/le-camerounais-paul-biya-toujours-attendu-au-sommet-de-loif/,Centrafrique,,jeuneafrique,fr,,
Cameroun : quel équipementier pour les Lions indomptables ?,,,27 sept. 2024,"Samuel Eto’o, le président de la Fédération camerounaise de football (Fecafoot) est à la recherche d’un équipementier pour les sélections nationales, après qu’il a rompu le contrat avec One All Sports au mois d’août dernier.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.6452x0.3768/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad-20240926-ass-cameroun-sport-foot.jpg",https://www.jeuneafrique.com/1614058/societe/cameroun-quel-equipementier-pour-les-lions-indomptables/,Centrafrique,,jeuneafrique,fr,,
Hervé Parfait Mbapou et les Biya : chantage et trahisons au sommet de l’État,,,26 sept. 2024,L’arrestation puis la mise en liberté de l’homme qui est suspecté d’être à la tête d’un réseau d’escroquerie enraciné au cœur de l’État suscite l’émoi au Cameroun. L’affaire révèle une nouvelle fois les luttes de clans autour du couple présidentiel. Récit.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/25/jad20240925-ass-cameroun-affaire-mbapou.jpg",https://www.jeuneafrique.com/1612754/politique/herve-parfait-mbapou-et-les-biya-chantage-et-trahisons-au-sommet-de-letat/,Centrafrique,,jeuneafrique,fr,,
"Cameroun : Abaya Cho, ennemi public n°1, a été arrêté en Norvège",,,26 sept. 2024,Le leader séparatiste de l’Ambazonie a été interpellé en Norvège pour incitation à des crimes contre l’humanité au Cameroun.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.3469x0.4497/https://prod.cdn-medias.jeuneafrique.com/medias/2023/05/26/jad20230526-ass-cameroun-choayaba.png",https://www.jeuneafrique.com/1613805/politique/cameroun-abaya-cho-ennemi-public-n1-a-ete-arrete-en-norvege/,Centrafrique,,jeuneafrique,fr,,
"Orange, MTN ou Camtel, qui est responsable des lenteurs d’internet au Cameroun ?",,,26 sept. 2024,"En guerre ouverte à cause des fréquentes interruptions du service internet, les filiales des géants des télécoms français et sud-africain, et l’opérateur camerounais se renvoient la balle depuis plusieurs mois. Explications.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/25/jad20240925-eco-telecoms-cameroun-camtel.jpg",https://www.jeuneafrique.com/1613611/economie-entreprises/orange-mtn-ou-camtel-qui-est-responsable-des-lenteurs-dinternet-au-cameroun/,Centrafrique,,jeuneafrique,fr,,
L’affaire Glencore pourrait provoquer un séisme politique au Cameroun,,,24 sept. 2024,"Alors que la justice britannique a commencé à se pencher sur les accusations de corruption visant Glencore et les activités du trader pétrolier en Afrique, le Cameroun se perd en spéculations. L’affaire pourrait ébranler jusqu’à la présidence de la République et Paul Biya.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/23/jad20240923-ass-cameroun-affaire-snh-glencore.jpg",https://www.jeuneafrique.com/1611773/politique/laffaire-glencore-un-seisme-politique-a-venir-au-cameroun/,Centrafrique,,jeuneafrique,fr,,
"Au Cameroun, Hervé Parfait Mbapou libéré dans l’indignation générale",,,23 sept. 2024,"Placé en détention le 30 août, l’homme d’affaires suspecté d’escroquerie a été libéré le 20 septembre. Déjà, de nombreuses voix s’élèvent pour dénoncer l’enterrement d’une affaire qui menaçait d’ébranler la République.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.3780x0.4234/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/23/jad20240923-ass-cameroun-politique-mbapou-prison.jpg",https://www.jeuneafrique.com/1612457/politique/au-cameroun-herve-parfait-mbapou-libere-dans-lindignation-generale/,Centrafrique,,jeuneafrique,fr,,
"Cameroun, football et politique : tristes passions",,,23 sept. 2024,"Paul Biya laisse les conflits s’envenimer avec l’arrière-pensée d’intervenir in extremis pour se poser une énième fois en homme providentiel. Une stratégie qu’il déploie avec la complicité passive des Camerounais, obnubilés par le football.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5406x0.4757/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/20/jad20240920-print3141-opinion-paul-biya-foot-cameroun.jpg",https://www.jeuneafrique.com/1608744/politique/cameroun-football-et-politique-tristes-passions/,Centrafrique,,jeuneafrique,fr,,
Quand le meilleur chocolatier du monde célèbre le Cameroun,,,22 sept. 2024,"À la tête de plus de 20 boutiques en France et au Japon, le Français Jean-Paul Hévin se fournit en cacao à Nkolossang, près de Yaoundé, où il entend développer une filière durable de qualité.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/16/jad20240916-culture-jean-paul-hevin-chocolatier-cameroun-1.jpg",https://www.jeuneafrique.com/1609023/culture/quand-le-meilleur-chocolatier-du-monde-celebre-le-cameroun/,Centrafrique,,jeuneafrique,fr,,
Jacques Jonathan Nyemb : « Il faut recentrer la coopération entre les Africains et leurs partenaires sur des défis communs »,,,21 sept. 2024,"L’ACTU VUE PAR – Avocat de profession, le Camerounais Jacques Jonathan Nyemb préside, depuis juin 2022, le Conseil pour le suivi des recommandations du sommet Afrique-France. Il plaide pour une refondation des relations entre l’Afrique et l’Europe.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/20/jad20240920-actu-vue-par-jacques-jonathan-nyemb.jpg",https://www.jeuneafrique.com/1605922/politique/jacques-jonathan-nyemb-il-faut-recentrer-la-cooperation-entre-les-africains-et-leurs-partenaires-sur-des-defis-communs/,Centrafrique,,jeuneafrique,fr,,
"Au Cameroun, ces ex-Lions indomptables qui soutiennent Eto’o",,,21 sept. 2024,"Samuel Eto’o est un personnage clivant dans son pays, et encore plus depuis qu’il préside la Fédération camerounaise de football. Mais, critiqué ou adulé, l’ancien buteur bénéficie du soutien appuyé de plusieurs anciens internationaux.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.3009x0.1961/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/20/jad2024-football-cameroun-roger-milla-etoo.jpg",https://www.jeuneafrique.com/1611395/societe/au-cameroun-ces-ex-lions-indomptables-qui-soutiennent-etoo/,Centrafrique,,jeuneafrique,fr,,
"Gabon : de l’ONU à l’OIF, Oligui Nguema revêt son costume de « bon putschiste »",,,5 oct. 2024,"Le président de la transition gabonaise a entamé un véritable marathon diplomatique afin de tenter de rassurer les partenaires du pays de la bonne conduite de la transition. Une posture qui a tranché à la tribune de l’ONU avec celle, très incisive, du Mali.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4170x0.1878/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/jad20241004-ass-gabon-onu-briceclotaireoliguinguema.jpg",https://www.jeuneafrique.com/1616583/politique/gabon-de-lonu-a-loif-oligui-nguema-revet-son-costume-de-bon-putschiste/,Gabon,,jeuneafrique,fr,,
"Entre Bongo et Oligui Nguema, les coulisses d’âpres négociations",,,4 oct. 2024,"Depuis plus d’un an, les conseils d’Ali et Sylvia Bongo Ondimba et de leur fils Noureddin Bongo Valentin tentent de négocier un assouplissement de leurs conditions de détention, voire leur libération. Si l’ancien président est en résidence surveillée, sa femme et son fils sont toujours incarcérés à Libreville.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/jad-20241004-ass-gabon-politique-bongo.jpg",https://www.jeuneafrique.com/1616424/politique/entre-bongo-et-oligui-nguema-les-coulisses-dapres-negociations/,Gabon,,jeuneafrique,fr,,
"Gabon : entre Bilie-By-Nze et Oligui Nguema, une bataille d’ambitions",,,30 sept. 2024,"LE MATCH – L’ancien Premier ministre d’Ali Bongo Ondimba a publié mi-septembre un livre critiquant ouvertement l’actuel chef de l’État. Si ce dernier se refuse pour le moment à lui répondre directement, certaines de ses déclarations ressemblent à des attaques à peine voilées.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/30/jad20240930-match-bili-by-nze-oligui-nguema.jpg",https://www.jeuneafrique.com/1613918/politique/gabon-entre-bilie-by-nze-et-oligui-nguema-une-bataille-dambitions/,Gabon,,jeuneafrique,fr,,
Pétrole : ce que le Gabonais Marcellin Simba prépare pour réformer Assala Energy,,,27 sept. 2024,"Alors que le mandat de la direction par intérim de la junior pétrolière touche à sa fin à Londres, Libreville refuse de céder à la précipitation et étudie soigneusement ses options pour désigner une nouvelle équipe.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.2814x0.4561/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad20240926-eco-conf-gabon-assalaenergy.jpg",https://www.jeuneafrique.com/1612544/economie-entreprises/petrole-ce-que-le-gabonais-marcellin-simba-prepare-pour-reformer-assala-energy/,Gabon,,jeuneafrique,fr,,
Gabon : un ado rasé pour crime de lèse-Oligui,,,27 sept. 2024,"Dans la province d’Etimboué, un élève de troisième a été mis en garde à vue pour avoir manqué de respect à l’image du président de la transition gabonaise. Sur les réseaux sociaux, les réactions sont partagées sur la sévérité de la sentence.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/gabon_hommage_president_nguema.jpg",https://www.jeuneafrique.com/1614497/societe/gabon-un-ado-rase-pour-crime-de-lese-oligui/,Gabon,,jeuneafrique,fr,,
"Gabon : Patience Dabany, la mère d’Ali Bongo Ondimba, évacuée à Paris ",,,23 sept. 2024,"Selon nos informations, l’ancienne première dame a quitté Libreville dans la journée du 20 septembre pour des raisons médicales. Un départ facilité par le président de la transition, Brice Clotaire Oligui Nguema.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4342x0.3045/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/23/jad-20240923-ass-gabon-politique-dabany.jpg",https://www.jeuneafrique.com/1612386/politique/gabon-patience-dabany-la-mere-dali-bongo-ondimba-evacuee-a-paris/,Gabon,,jeuneafrique,fr,,
"Au Gabon, le projet de nouvelle Constitution est bouclé",,,23 sept. 2024,"Les députés et sénateurs de la transition réunis en assemblée constituante ont achevé l’examen du projet de Constitution, étape-clé vers le retour à un régime civil promis par la junte après le coup d’État de 2023 qui a marqué la fin de la dynastie Bongo.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4519x0.2933/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/18/jad20240618-conf-gabon-limogeage-oliguinguema.jpg",https://www.jeuneafrique.com/1612104/politique/au-gabon-le-projet-de-nouvelle-constitution-est-boucle/,Gabon,,jeuneafrique,fr,,
"Au Gabon, Ali Bongo Ondimba annonce son retrait « définitif » de la vie politique",,,19 sept. 2024,"Un an après l’incarcération de son épouse Sylvia et de leur fils aîné, Noureddin, l’ancien président a publié une lettre adressée aux Gabonais, dans laquelle il annonce sa retraite et appelle à la libération de sa famille.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4001x0.2776/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/19/jad20240919-gabon-ali-bongo-olimba.jpg",https://www.jeuneafrique.com/1610927/politique/au-gabon-ali-bongo-annonce-son-retrait-definitif-de-la-vie-politique/,Gabon,,jeuneafrique,fr,,
"Au Gabon, pourquoi le projet de nouvelle Constitution fait débat",,,16 sept. 2024,"Des fuites du projet de Constitution, qui doit être soumis au vote des Gabonais mi-octobre, ont suscité de nombreuses réactions, contraignant les ministres à monter au créneau pour le défendre. Explications.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/16/jad20240916-ass-gabon-projet-de-constitution.jpg",https://www.jeuneafrique.com/1609236/politique/au-gabon-pourquoi-le-projet-de-nouvelle-constitution-fait-debat/,Gabon,,jeuneafrique,fr,,
"Gabon : de l’ONU à l’OIF, Oligui Nguema revêt son costume de « bon putschiste »",,,5 oct. 2024,"Le président de la transition gabonaise a entamé un véritable marathon diplomatique afin de tenter de rassurer les partenaires du pays de la bonne conduite de la transition. Une posture qui a tranché à la tribune de l’ONU avec celle, très incisive, du Mali.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4170x0.1878/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/jad20241004-ass-gabon-onu-briceclotaireoliguinguema.jpg",https://www.jeuneafrique.com/1616583/politique/gabon-de-lonu-a-loif-oligui-nguema-revet-son-costume-de-bon-putschiste/,Guinée équatoriale,,jeuneafrique,fr,,
"Entre Bongo et Oligui Nguema, les coulisses d’âpres négociations",,,4 oct. 2024,"Depuis plus d’un an, les conseils d’Ali et Sylvia Bongo Ondimba et de leur fils Noureddin Bongo Valentin tentent de négocier un assouplissement de leurs conditions de détention, voire leur libération. Si l’ancien président est en résidence surveillée, sa femme et son fils sont toujours incarcérés à Libreville.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/jad-20241004-ass-gabon-politique-bongo.jpg",https://www.jeuneafrique.com/1616424/politique/entre-bongo-et-oligui-nguema-les-coulisses-dapres-negociations/,Guinée équatoriale,,jeuneafrique,fr,,
"Gabon : entre Bilie-By-Nze et Oligui Nguema, une bataille d’ambitions",,,30 sept. 2024,"LE MATCH – L’ancien Premier ministre d’Ali Bongo Ondimba a publié mi-septembre un livre critiquant ouvertement l’actuel chef de l’État. Si ce dernier se refuse pour le moment à lui répondre directement, certaines de ses déclarations ressemblent à des attaques à peine voilées.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/30/jad20240930-match-bili-by-nze-oligui-nguema.jpg",https://www.jeuneafrique.com/1613918/politique/gabon-entre-bilie-by-nze-et-oligui-nguema-une-bataille-dambitions/,Guinée équatoriale,,jeuneafrique,fr,,
Pétrole : ce que le Gabonais Marcellin Simba prépare pour réformer Assala Energy,,,27 sept. 2024,"Alors que le mandat de la direction par intérim de la junior pétrolière touche à sa fin à Londres, Libreville refuse de céder à la précipitation et étudie soigneusement ses options pour désigner une nouvelle équipe.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.2814x0.4561/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad20240926-eco-conf-gabon-assalaenergy.jpg",https://www.jeuneafrique.com/1612544/economie-entreprises/petrole-ce-que-le-gabonais-marcellin-simba-prepare-pour-reformer-assala-energy/,Guinée équatoriale,,jeuneafrique,fr,,
Gabon : un ado rasé pour crime de lèse-Oligui,,,27 sept. 2024,"Dans la province d’Etimboué, un élève de troisième a été mis en garde à vue pour avoir manqué de respect à l’image du président de la transition gabonaise. Sur les réseaux sociaux, les réactions sont partagées sur la sévérité de la sentence.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/gabon_hommage_president_nguema.jpg",https://www.jeuneafrique.com/1614497/societe/gabon-un-ado-rase-pour-crime-de-lese-oligui/,Guinée équatoriale,,jeuneafrique,fr,,
"Gabon : Patience Dabany, la mère d’Ali Bongo Ondimba, évacuée à Paris ",,,23 sept. 2024,"Selon nos informations, l’ancienne première dame a quitté Libreville dans la journée du 20 septembre pour des raisons médicales. Un départ facilité par le président de la transition, Brice Clotaire Oligui Nguema.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4342x0.3045/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/23/jad-20240923-ass-gabon-politique-dabany.jpg",https://www.jeuneafrique.com/1612386/politique/gabon-patience-dabany-la-mere-dali-bongo-ondimba-evacuee-a-paris/,Guinée équatoriale,,jeuneafrique,fr,,
"Au Gabon, le projet de nouvelle Constitution est bouclé",,,23 sept. 2024,"Les députés et sénateurs de la transition réunis en assemblée constituante ont achevé l’examen du projet de Constitution, étape-clé vers le retour à un régime civil promis par la junte après le coup d’État de 2023 qui a marqué la fin de la dynastie Bongo.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4519x0.2933/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/18/jad20240618-conf-gabon-limogeage-oliguinguema.jpg",https://www.jeuneafrique.com/1612104/politique/au-gabon-le-projet-de-nouvelle-constitution-est-boucle/,Guinée équatoriale,,jeuneafrique,fr,,
"Au Gabon, Ali Bongo Ondimba annonce son retrait « définitif » de la vie politique",,,19 sept. 2024,"Un an après l’incarcération de son épouse Sylvia et de leur fils aîné, Noureddin, l’ancien président a publié une lettre adressée aux Gabonais, dans laquelle il annonce sa retraite et appelle à la libération de sa famille.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4001x0.2776/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/19/jad20240919-gabon-ali-bongo-olimba.jpg",https://www.jeuneafrique.com/1610927/politique/au-gabon-ali-bongo-annonce-son-retrait-definitif-de-la-vie-politique/,Guinée équatoriale,,jeuneafrique,fr,,
"Au Gabon, pourquoi le projet de nouvelle Constitution fait débat",,,16 sept. 2024,"Des fuites du projet de Constitution, qui doit être soumis au vote des Gabonais mi-octobre, ont suscité de nombreuses réactions, contraignant les ministres à monter au créneau pour le défendre. Explications.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/16/jad20240916-ass-gabon-projet-de-constitution.jpg",https://www.jeuneafrique.com/1609236/politique/au-gabon-pourquoi-le-projet-de-nouvelle-constitution-fait-debat/,Guinée équatoriale,,jeuneafrique,fr,,
"Avec Trianon Homes, Folly Koussawo contribue à l’essor du secteur de l’immobilier au Gabon",,,15 sept. 2024,"Folly Koussawo, 48 ans, œuvre depuis une dizaine d’années à la conception de projets adaptés aux besoins de ses clients au Gabon. À la tête de Trianon Homes, il a conçu pour l’armée française, la Setrag ou des particuliers des bâtiments qui conjuguent méthodes de constructions occidentales et besoins africains.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/15/jad20241209-eco-immo-construction-folly-koussawo_3.jpg",https://www.jeuneafrique.com/1602411/economie-entreprises/avec-trianon-homes-folly-koussawo-contribue-a-lessor-du-secteur-de-limmobilier-au-gabon/,Guinée équatoriale,,jeuneafrique,fr,,
"Au Gabon, le Parlement examine le projet de nouvelle Constitution",,,13 sept. 2024,"Ce texte, rédigé à partir du millier de propositions récoltées lors du dialogue national inclusif organisé au mois d’avril, doit être soumis à référendum d’ici à la fin de l’année.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5761x0.2138/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/09/jad20240909-conf-ass-gabon-affaire-pozzo-di-borgo-oligui.jpg",https://www.jeuneafrique.com/1608616/politique/au-gabon-le-parlement-examine-le-projet-de-nouvelle-constitution/,Guinée équatoriale,,jeuneafrique,fr,,
Gabon : un « budget-vérité » pour répondre aux défis économiques de la transition,,,4 sept. 2024,"Poursuite des dépenses d’investissement décidées par le CTRI, régularisation des agents publics. À quelques semaines du référendum sur la nouvelle constitution, les autorités tentent de contenter l’électorat avec le projet de loi de finances rectificatives adopté en conseil des ministres.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5019x0.1700/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/03/jad03092024-gabon-eco-macro-budget-nguema.jpg",https://www.jeuneafrique.com/1604729/economie-entreprises/le-gabon-se-dote-dun-budget-verite-pour-maintenir-les-ambitions-de-la-transition/,Guinée équatoriale,,jeuneafrique,fr,,
"À la recherche de moteurs de croissance, le Gabon relance l’exploitation d’un bois précieux",,,2 sept. 2024,L’exploitation du kévazingo suspendue depuis 2018 par souci de préservation environnementale est relancée pour « stimuler le développement des régions forestières ».,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2018/04/09/sipa_ap20003702_000001.jpg",https://www.jeuneafrique.com/1604084/economie-entreprises/a-la-recherche-de-moteurs-de-croissance-le-gabon-relance-lexploitation-dun-bois-precieux/,Guinée équatoriale,,jeuneafrique,fr,,
"Au Gabon, Oligui Nguema célèbre en grande pompe les un an du coup d’État",,,31 août 2024,"Le général et président de la transition a marqué le premier anniversaire du putsch contre Ali Bongo Ondimba avec plusieurs inaugurations, une grande parade militaire et des festivités.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.2983x0.3157/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/31/gabon.jpg",https://www.jeuneafrique.com/1603969/politique/au-gabon-oligui-nguema-celebre-en-grande-pompe-les-un-an-du-coup-detat/,Guinée équatoriale,,jeuneafrique,fr,,
