title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
"Zanzibar, Comoro gearing up for closer engagements",,,1728542183,"ENHANCING trade between Zanzibar and the Comoros for the benefit of both sides needs to be conducted by reviving economic diplomacy in that sphere,...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ippmedia.com/the-guardian/news/local-news/read/zanzibar-comoro-gearing-up-for-closer-engagements-2024-10-10-075536&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQIABAC&usg=AOvVaw3kGrT2Jz7YlUk4XxpPkOt0,Comoros,,google_news,en,,IPP Media
"Mwinyi calls for Zanzibar, Comoros economic diplomacy solidification",,,1728534983,"ZANZIBAR President Dr Hussein Mwinyi has proposed reinstatement of economic diplomacy between Zanzibar and Comoro,saying there is huge business.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://dailynews.co.tz/mwinyi-calls-for-zanzibar-comoros-economic-diplomacy-solidification/&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQICRAC&usg=AOvVaw3O9LcWVacylUNGqakIuLr6,Comoros,,google_news,en,,dailynews.co.tz
"Tunisia vs Comoros – Match Preview, Prediction, Betting Tips – 11/10/2024",,,1728527783,"Africa Cup Of Nations (Qualification): Tunisia and Comoros will come up against each other in Radès, Tunisia. Date: 11/10/2024 Time: 20:00 Venue: Stade...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://ghanasoccernet.com/bookmaker-ratings/tips/tunisia-vs-comoros-match-preview-prediction-betting-tips-11-10-2024/&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQIBxAC&usg=AOvVaw275Jo8EhEnwCg57NAvR_u1,Comoros,,google_news,en,,GhanaSoccernet
"Preview: Tunisia vs. Comoros - prediction, team news, lineups",,,1728516983,"Sports Mole previews Friday's Africa Cup of Nations Qualifying clash between Tunisia and Comoros, including predictions, team news and possible lineups.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportsmole.co.uk/football/tunisia/preview/preview-tunisia-vs-comoros-prediction-team-news-lineups_555072.html&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQIAxAC&usg=AOvVaw08NPRFgWiyeFZm28sYZ8p1,Comoros,,google_news,en,,Sports Mole
Tunisia vs Comoros Prediction and Betting Tips | October 11th 2024,,,1728538583,Tunisia will face Comoros at the Hammadi Agrebi Stadium on Friday in another round of their 2025 Africa Cup on Nations qualification campaign.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportskeeda.com/football/tunisia-vs-comoros-prediction-betting-tips-october-11th-2024&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQICBAC&usg=AOvVaw1GGNbBtP0On2EOjwYUy6ZG,Comoros,,google_news,en,,Sportskeeda
"Z’bar, Comoros to revive trade ties",,,1728524183,ZANZIBAR: Zanzibar and the Comoros are set to revive and strengthen their trade and diplomatic ties. That was reached after discussions between Zanzibar's...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://dailynews.co.tz/zbar-comoros-to-revive-trade-ties/&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQIBRAC&usg=AOvVaw0kWKsrrZgy3EoEJJCx0TyX,Comoros,,google_news,en,,Daily News
Ambassador backs Kiswahili classes for Comoros,,,1728531383,"COMORO: THE newly appointed Tanzanian Ambassador to The Comoros, Saidi Yakubu, has pledged his support for establishing Kiswahili classes in Bangoi Kuoni.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://dailynews.co.tz/ambassador-backs-kiswahili-classes-for-comoros/&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQIBhAC&usg=AOvVaw07T6ZE-bRx7HlxUL8Qr0j9,Comoros,,google_news,en,,Daily News
"UAE, Comoros explore ways of elevating parliamentary cooperation",,,1728455783,"Sharjah 24 – WAM: Saqr Ghobash, Speaker of the Federal National Council (FNC), discussed with Moustadroine Abdou, Speaker of the Assembly of the United ...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://sharjah24.ae/en/Articles/2024/10/08/KMRE8383&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQIBBAC&usg=AOvVaw3qLB8grfIyE0g_X0Q95Jka,Comoros,,google_news,en,,Sharjah24
"AFCON 2025:CAF picks Nigeria’s Ogabor for Tunisia, Comoros tie",,,1728369383,"The Nation Newspaper AFCON 2025:CAF picks Nigeria's Ogabor for Tunisia, Comoros tie.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://thenationonlineng.net/afcon-2025caf-picks-nigerias-ogabor-for-tunisia-comoros-tie/&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQIAhAC&usg=AOvVaw2bcKp-D5iO_5yT5vaC3Eos,Comoros,,google_news,en,,The Nation Newspaper
Nigerian Referee Joseph Ogabor to officiate Tunisia vs Comoros AFCON qualifier,,,1728369383,CAF) has appointed Nigerian referee Joseph Ogabor to officiate the 2025 Africa Cup of Nations (AFCON) qualifying match between Tunisia and Comoros.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://sportsration.com/nigerian-referee-joseph-ogabor-to-officiate-tunisia-vs-comoros-afcon-qualifier/&ved=2ahUKEwicj86BjIOJAxV6LdAFHRE5GZsQxfQBegQIARAC&usg=AOvVaw2OjvJiJjs5AZngV7WSezqD,Comoros,,google_news,en,,SportsRation
